filepath,label
../data/ISIC-images/ISIC_0064385.jpg,0
../data/ISIC-images/ISIC_0061404.jpg,1
../data/ISIC-images/ISIC_0070668.jpg,0
../data/ISIC-images/ISIC_0060170.jpg,0
../data/ISIC-images/ISIC_0064697.jpg,0
../data/ISIC-images/ISIC_0058869.jpg,0
../data/ISIC-images/ISIC_0063976.jpg,0
../data/ISIC-images/ISIC_0063288.jpg,1
../data/ISIC-images/ISIC_0059207.jpg,0
../data/ISIC-images/ISIC_0066769.jpg,1
../data/ISIC-images/ISIC_0056580.jpg,0
../data/ISIC-images/ISIC_0055502.jpg,0
../data/ISIC-images/ISIC_0067036.jpg,0
../data/ISIC-images/ISIC_0073008.jpg,0
../data/ISIC-images/ISIC_0058603.jpg,0
../data/ISIC-images/ISIC_0057395.jpg,1
../data/ISIC-images/ISIC_0068851.jpg,1
../data/ISIC-images/ISIC_0055469.jpg,1
../data/ISIC-images/ISIC_0056660.jpg,1
../data/ISIC-images/ISIC_0065750.jpg,0
